NCBI_Sample_Name,host_subject_id,NCBI_Sample_Title,title,host,Sample.Date,geo_loc_name,Plug_ID,Timepoint,Treatment,env_broad_scale,lat_lon,env_medium,env_local_scale,organism,host_life_stage,host_tissue_sampled,isolation_source,samp_collect_device,samp_mat_process,size_frac,samp_size,SRA_upload,filename1,filename2,description,timepoint,accession
1610_ATAC_ITS2,HP317,1610_ATAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-09-23,USA: Hawaii Reef.42.43,1610,30 hour,ATAC,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP317_S196_L001_R1_001.fastq.gz,HP317_S196_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature Ambient pCO2 at 30 hour,at 30 hour,SAMN21362919
2016_ATHC_ITS2,HP318,2016_ATHC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-09-29,USA: Hawaii Reef.35.36,2016,1 week,ATHC,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP318_S205_L001_R1_001.fastq.gz,HP318_S205_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature High pCO2 at 1 week,at 1 week,SAMN21362920
1269_HTAC_ITS2,HP319,1269_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.35.36,1269,12 hour,HTAC,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP319_S214_L001_R1_001.fastq.gz,HP319_S214_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at 12 hour,at 12 hour,SAMN21362921
1722_HTAC_ITS2,HP320,1722_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-10-06,USA: Hawaii Reef.35.36,1722,2 week,HTAC,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP320_S223_L001_R1_001.fastq.gz,HP320_S223_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at 2 week,at 2 week,SAMN21362922
1455_ATAC_ITS2,HP321,1455_ATAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-10-06,USA: Hawaii Reef.35.36,1455,2 week,ATAC,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP321_S245_L001_R1_001.fastq.gz,HP321_S245_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature Ambient pCO2 at 2 week,at 2 week,SAMN21362923
1277_HTHC_ITS2,HP322,1277_HTHC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii HIMB,1277,6 hour,HTHC,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP322_S240_L001_R1_001.fastq.gz,HP322_S240_L001_R2_001.fastq.gz,Sampled from: High Temperature High pCO2 at 6 hour,at 6 hour,SAMN21362924
1315_HTAC_ITS2,HP323,1315_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-11-17,USA: Hawaii Lilipuna.Fringe,1315,8 week,HTAC,coral reef,"21.429417, -157.791111",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP323_S249_L001_R1_001.fastq.gz,HP323_S249_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at 8 week,at 8 week,SAMN21362925
1083_ATAC_ITS2,HP324,1083_ATAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-10-20,USA: Hawaii Reef.35.36,1083,4 week,ATAC,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP324_S257_L001_R1_001.fastq.gz,HP324_S257_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature Ambient pCO2 at 4 week,at 4 week,SAMN21362926
2380_HTAC_ITS2,HP325,2380_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-12-15,USA: Hawaii Reef.18,2380,12 week,HTAC,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP325_S197_L001_R1_001.fastq.gz,HP325_S197_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at 12 week,at 12 week,SAMN21362927
2410_HTAC_ITS2,HP326,2410_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-10-20,USA: Hawaii Reef.18,2410,4 week,HTAC,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP326_S206_L001_R1_001.fastq.gz,HP326_S206_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at 4 week,at 4 week,SAMN21362928
2021_HTAC_ITS2,HP327,2021_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.42.43,2021,6 hour,HTAC,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP327_S215_L001_R1_001.fastq.gz,HP327_S215_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at 6 hour,at 6 hour,SAMN21362929
1121_ATAC_ITS2,HP328,1121_ATAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-11-03,USA: Hawaii HIMB,1121,6 week,ATAC,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP328_S224_L001_R1_001.fastq.gz,HP328_S224_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature Ambient pCO2 at 6 week,at 6 week,SAMN21362930
1329_HTAC_ITS2,HP329,1329_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Pocillopora acuta,Pocillopora acuta,2018-10-20,USA: Hawaii Lilipuna.Fringe,1329,4 week,HTAC,coral reef,"21.429417, -157.791111",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP329_S232_L001_R1_001.fastq.gz,HP329_S232_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at 4 week,at 4 week,SAMN21362931
1332_HTHC_ITS2,HP330,1332_HTHC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-11-17,USA: Hawaii Reef.11.13,1332,8 week,HTHC,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP330_S241_L001_R1_001.fastq.gz,HP330_S241_L001_R2_001.fastq.gz,Sampled from: High Temperature High pCO2 at 8 week,at 8 week,SAMN21362932
1212_ATHC_ITS2,HP331,1212_ATHC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-09-29,USA: Hawaii Reef.11.13,1212,1 week,ATHC,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP331_S250_L001_R1_001.fastq.gz,HP331_S250_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature High pCO2 at 1 week,at 1 week,SAMN21362933
2753_ATHC_ITS2,HP332,2753_ATHC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-10-20,USA: Hawaii Reef.42.43,2753,4 week,ATHC,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP332_S258_L001_R1_001.fastq.gz,HP332_S258_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature High pCO2 at 4 week,at 4 week,SAMN21362934
2513_HTAC_ITS2,HP129,2513_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Pocillopora acuta,Pocillopora acuta,2018-10-20,USA: Hawaii Reef.18,2513,4 week,HTAC,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP129_S52_L001_R1_001.fastq.gz,HP129_S52_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at 4 week,at 4 week,SAMN21362935
1481_HTAC_ITS2,HP333,1481_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.35.36,1481,12 hour,HTAC,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP333_S198_L001_R1_001.fastq.gz,HP333_S198_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at 12 hour,at 12 hour,SAMN21362936
1588_HTAC_ITS2,HP334,1588_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-09-29,USA: Hawaii Reef.18,1588,1 week,HTAC,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP334_S207_L001_R1_001.fastq.gz,HP334_S207_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at 1 week,at 1 week,SAMN21362937
2511_HTHC_ITS2,HP335,2511_HTHC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-12-15,USA: Hawaii Reef.18,2511,12 week,HTHC,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP335_S216_L001_R1_001.fastq.gz,HP335_S216_L001_R2_001.fastq.gz,Sampled from: High Temperature High pCO2 at 12 week,at 12 week,SAMN21362938
1147_ATHC_ITS2,HP336,1147_ATHC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Pocillopora acuta,Pocillopora acuta,2018-12-15,USA: Hawaii HIMB,1147,12 week,ATHC,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP336_S225_L001_R1_001.fastq.gz,HP336_S225_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature High pCO2 at 12 week,at 12 week,SAMN21362939
1229_ATHC_ITS2,HP337,1229_ATHC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-09-23,USA: Hawaii Reef.42.43,1229,30 hour,ATHC,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP337_S233_L001_R1_001.fastq.gz,HP337_S233_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature High pCO2 at 30 hour,at 30 hour,SAMN21362940
1689_HTHC_ITS2,HP338,1689_HTHC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-11-17,USA: Hawaii Reef.11.13,1689,8 week,HTHC,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP338_S242_L001_R1_001.fastq.gz,HP338_S242_L001_R2_001.fastq.gz,Sampled from: High Temperature High pCO2 at 8 week,at 8 week,SAMN21362941
1204_ATHC_ITS2,HP339,1204_ATHC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-11-17,USA: Hawaii Reef.11.13,1204,8 week,ATHC,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP339_S251_L001_R1_001.fastq.gz,HP339_S251_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature High pCO2 at 8 week,at 8 week,SAMN21362942
1609_ATAC_ITS2,HP340,1609_ATAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii HIMB,1609,12 hour,ATAC,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP340_S259_L001_R1_001.fastq.gz,HP340_S259_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature Ambient pCO2 at 12 hour,at 12 hour,SAMN21362943
2534_ATHC_ITS2,HP341,2534_ATHC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Pocillopora acuta,Pocillopora acuta,2018-09-22,USA: Hawaii Reef.18,2534,6 hour,ATHC,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP341_S199_L001_R1_001.fastq.gz,HP341_S199_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature High pCO2 at 6 hour,at 6 hour,SAMN21362944
1235_HTAC_ITS2,HP130,1235_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-10-20,USA: Hawaii Reef.42.43,1235,4 week,HTAC,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP130_S64_L001_R1_001.fastq.gz,HP130_S64_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at 4 week,at 4 week,SAMN21362945
2403_ATAC_ITS2,HP342,2403_ATAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2019-01-12,USA: Hawaii Reef.18,2403,16 week,ATAC,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP342_S208_L001_R1_001.fastq.gz,HP342_S208_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature Ambient pCO2 at 16 week,at 16 week,SAMN21362946
1321_HTAC_ITS2,HP343,1321_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-09-23,USA: Hawaii Reef.11.13,1321,30 hour,HTAC,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP343_S217_L001_R1_001.fastq.gz,HP343_S217_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at 30 hour,at 30 hour,SAMN21362947
1604_HTHC_ITS2,HP344,1604_HTHC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-09-29,USA: Hawaii Reef.11.13,1604,1 week,HTHC,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP344_S226_L001_R1_001.fastq.gz,HP344_S226_L001_R2_001.fastq.gz,Sampled from: High Temperature High pCO2 at 1 week,at 1 week,SAMN21362948
1645_HTAC_ITS2,HP345,1645_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-10-06,USA: Hawaii Reef.42.43,1645,2 week,HTAC,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP345_S234_L001_R1_001.fastq.gz,HP345_S234_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at 2 week,at 2 week,SAMN21362949
2067_HTHC_ITS2,HP346,2067_HTHC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-10-20,USA: Hawaii HIMB,2067,4 week,HTHC,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP346_S243_L001_R1_001.fastq.gz,HP346_S243_L001_R2_001.fastq.gz,Sampled from: High Temperature High pCO2 at 4 week,at 4 week,SAMN21362950
2990_ATHC_ITS2,HP347,2990_ATHC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2019-01-12,USA: Hawaii Reef.18,2990,16 week,ATHC,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP347_S252_L001_R1_001.fastq.gz,HP347_S252_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature High pCO2 at 16 week,at 16 week,SAMN21362951
2734_ATHC_ITS2,HP235,2734_ATHC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.42.43,2734,12 hour,ATHC,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP235_S173_L001_R1_001.fastq.gz,HP235_S173_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature High pCO2 at 12 hour,at 12 hour,SAMN21362952
2986_ATHC_ITS2,HP348,2986_ATHC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-09-23,USA: Hawaii Reef.35.36,2986,30 hour,ATHC,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP348_S260_L001_R1_001.fastq.gz,HP348_S260_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature High pCO2 at 30 hour,at 30 hour,SAMN21362953
2153_HTAC_ITS2,HP349,2153_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.18,2153,Day 1,HTAC,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP349_S200_L001_R1_001.fastq.gz,HP349_S200_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at Day 1,at Day 1,SAMN21362954
1141_ATAC_ITS2,HP131,1141_ATAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Pocillopora acuta,Pocillopora acuta,2018-11-03,USA: Hawaii Reef.42.43,1141,6 week,ATAC,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP131_S76_L001_R1_001.fastq.gz,HP131_S76_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature Ambient pCO2 at 6 week,at 6 week,SAMN21362955
1467_HTAC_ITS2,HP350,1467_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-11-03,USA: Hawaii Reef.11.13,1467,6 week,HTAC,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP350_S209_L001_R1_001.fastq.gz,HP350_S209_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at 6 week,at 6 week,SAMN21362956
2386_HTAC_ITS2,HP104,2386_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-10-20,USA: Hawaii Reef.18,2386,4 week,HTAC,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP104_S37_L001_R1_001.fastq.gz,HP104_S37_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at 4 week,at 4 week,SAMN21362957
1095_ATAC_ITS2,HP132,1095_ATAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-11-17,USA: Hawaii Reef.35.36,1095,8 week,ATAC,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP132_S88_L001_R1_001.fastq.gz,HP132_S88_L001_R2_001.fastq.gz,Sampled from: Ambient Temperature Ambient pCO2 at 8 week,at 8 week,SAMN21362958
1751_HTAC_ITS2,HP133,1751_HTAC_HoloInt,Symbiont metagenome (ITS2 sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.42.43,1751,6 hour,HTAC,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Symbiont metagenome (ITS2 sequencing) from ,HP133_S5_L001_R1_001.fastq.gz,HP133_S5_L001_R2_001.fastq.gz,Sampled from: High Temperature Ambient pCO2 at 6 hour,at 6 hour,SAMN21362959
