"","Site.Name","Plug_ID","Species","ANALYSIS","Timepoint","Treatment","Tank","Temperature","CO2","Bleaching.Score","Blch.Time"
"967","Lilipuna.Fringe",1318,"Mcapitata","Physiology","12 week","HTAC",4,"High","Ambient",15.0955839090691,"3 week"
"968","Lilipuna.Fringe",1318,"Mcapitata","Physiology","12 week","HTAC",4,"High","Ambient",7.19106528505288,"4 week"
"969","Lilipuna.Fringe",1318,"Mcapitata","Physiology","12 week","HTAC",4,"High","Ambient",14.3156173001689,"5 week"
"970","Lilipuna.Fringe",1318,"Mcapitata","Physiology","12 week","HTAC",4,"High","Ambient",-5.64524200380483,"6 week"
"971","Lilipuna.Fringe",1318,"Mcapitata","Physiology","12 week","HTAC",4,"High","Ambient",-9.72112582435671,"7 week"
"972","Lilipuna.Fringe",1318,"Mcapitata","Physiology","12 week","HTAC",4,"High","Ambient",14.1506825134767,"8 week"
"973","Lilipuna.Fringe",1318,"Mcapitata","Physiology","12 week","HTAC",4,"High","Ambient",14.2646992695534,"9 week"
"974","Lilipuna.Fringe",1318,"Mcapitata","Physiology","12 week","HTAC",4,"High","Ambient",15.6019559636989,"10 week"
"975","Lilipuna.Fringe",1318,"Mcapitata","Physiology","12 week","HTAC",4,"High","Ambient",13.3834524279836,"11 week"
"976","Lilipuna.Fringe",1318,"Mcapitata","Physiology","12 week","HTAC",4,"High","Ambient",-4.47066854518675,"12 week"
"979","Reef.42.43",1223,"Mcapitata","Molecular","2 week","ATHC",3,"Ambient","High",9.7198499741418,"2 week"
"981","Lilipuna.Fringe",1325,"Mcapitata","Physiology","8 week","HTAC",4,"High","Ambient",15.4450227747145,"1 week"
"982","Lilipuna.Fringe",1325,"Mcapitata","Physiology","8 week","HTAC",4,"High","Ambient",14.4223142462493,"2 week"
"983","Lilipuna.Fringe",1325,"Mcapitata","Physiology","8 week","HTAC",4,"High","Ambient",14.312498234281,"3 week"
"984","Lilipuna.Fringe",1325,"Mcapitata","Physiology","8 week","HTAC",4,"High","Ambient",5.85071079453701,"4 week"
"985","Lilipuna.Fringe",1325,"Mcapitata","Physiology","8 week","HTAC",4,"High","Ambient",12.560775090807,"5 week"
"986","Lilipuna.Fringe",1325,"Mcapitata","Physiology","8 week","HTAC",4,"High","Ambient",-12.2882286054225,"6 week"
"987","Lilipuna.Fringe",1325,"Mcapitata","Physiology","8 week","HTAC",4,"High","Ambient",7.96364670984935,"7 week"
"988","Lilipuna.Fringe",1325,"Mcapitata","Physiology","8 week","HTAC",4,"High","Ambient",13.1715050451459,"8 week"
"990","Reef.11.13",1327,"Pacuta","Physiology","8 week","HTAC",4,"High","Ambient",2.1829112541693,"1 week"
"991","Reef.11.13",1327,"Pacuta","Physiology","8 week","HTAC",4,"High","Ambient",0.277715100399462,"2 week"
"992","Reef.11.13",1327,"Pacuta","Physiology","8 week","HTAC",4,"High","Ambient",-3.21869744873308,"3 week"
"993","Reef.11.13",1327,"Pacuta","Physiology","8 week","HTAC",4,"High","Ambient",3.89910125259383,"4 week"
"994","Reef.11.13",1327,"Pacuta","Physiology","8 week","HTAC",4,"High","Ambient",-25.5073676786835,"5 week"
"995","Reef.11.13",1327,"Pacuta","Physiology","8 week","HTAC",4,"High","Ambient",-57.8216792177966,"6 week"
"996","Reef.11.13",1327,"Pacuta","Physiology","8 week","HTAC",4,"High","Ambient",-41.3592542049877,"7 week"
"997","Reef.11.13",1327,"Pacuta","Physiology","8 week","HTAC",4,"High","Ambient",-38.1750458631763,"8 week"
"1000","HIMB",2875,"Mcapitata","Molecular","2 week","ATHC",12,"Ambient","High",15.1913341567228,"2 week"
"1001","HIMB",2860,"Mcapitata","Molecular","2 week","ATHC",11,"Ambient","High",10.4466024487825,"2 week"
"1002","Reef.42.43",1126,"Mcapitata","Molecular","2 week","HTHC",2,"High","High",14.3431163871451,"2 week"
"1005","Reef.35.36",1337,"Mcapitata","Physiology","12 week","HTHC",5,"High","High",15.4792750328328,"1 week"
"1006","Reef.35.36",1337,"Mcapitata","Physiology","12 week","HTHC",5,"High","High",13.1835270946893,"2 week"
"1007","Reef.35.36",1337,"Mcapitata","Physiology","12 week","HTHC",5,"High","High",11.8271196474623,"3 week"
"1008","Reef.35.36",1337,"Mcapitata","Physiology","12 week","HTHC",5,"High","High",12.9570876657433,"4 week"
"1009","Reef.35.36",1337,"Mcapitata","Physiology","12 week","HTHC",5,"High","High",8.81454561344733,"5 week"
"1010","Reef.35.36",1337,"Mcapitata","Physiology","12 week","HTHC",5,"High","High",15.3865569651175,"6 week"
"1011","Reef.35.36",1337,"Mcapitata","Physiology","12 week","HTHC",5,"High","High",-2.50887337417168,"7 week"
"1012","Reef.35.36",1337,"Mcapitata","Physiology","12 week","HTHC",5,"High","High",-10.551425270008,"8 week"
"1013","Reef.35.36",1337,"Mcapitata","Physiology","12 week","HTHC",5,"High","High",-30.9725662273238,"9 week"
"1014","Reef.35.36",1337,"Mcapitata","Physiology","12 week","HTHC",5,"High","High",-56.5152432851409,"10 week"
"1015","Reef.35.36",1337,"Mcapitata","Physiology","12 week","HTHC",5,"High","High",-2.4498139116181,"11 week"
"1016","Reef.35.36",1337,"Mcapitata","Physiology","12 week","HTHC",5,"High","High",-24.205485171094,"12 week"
"1019","Reef.35.36",1341,"Mcapitata","Molecular BB","12 week","HTHC",5,"High","High",13.9715605841818,"3 week"
"1020","Reef.35.36",1341,"Mcapitata","Molecular BB","12 week","HTHC",5,"High","High",10.8547515605542,"4 week"
"1021","Reef.35.36",1341,"Mcapitata","Molecular BB","12 week","HTHC",5,"High","High",10.2905742476705,"5 week"
"1022","Reef.35.36",1341,"Mcapitata","Molecular BB","12 week","HTHC",5,"High","High",14.9409071294533,"6 week"
"1023","Reef.35.36",1341,"Mcapitata","Molecular BB","12 week","HTHC",5,"High","High",3.57625770281651,"7 week"
"1024","Reef.35.36",1341,"Mcapitata","Molecular BB","12 week","HTHC",5,"High","High",8.95003099603503,"8 week"
"1025","Reef.35.36",1341,"Mcapitata","Molecular BB","12 week","HTHC",5,"High","High",-21.5949953493519,"9 week"
"1026","Reef.35.36",1341,"Mcapitata","Molecular BB","12 week","HTHC",5,"High","High",-11.4937598658332,"10 week"
"1027","Reef.35.36",1341,"Mcapitata","Molecular BB","12 week","HTHC",5,"High","High",4.56339939309015,"11 week"
"1028","Reef.35.36",1341,"Mcapitata","Molecular BB","12 week","HTHC",5,"High","High",7.26498936491845,"12 week"
"1030","Reef.35.36",1344,"Pacuta","Physiology","2 week","HTAC",4,"High","Ambient",10.9472012277438,"1 week"
"1031","Reef.35.36",1344,"Pacuta","Physiology","2 week","HTAC",4,"High","Ambient",2.91800150046095,"2 week"
"1033","HIMB",1353,"Mcapitata","Physiology","4 week","HTHC",5,"High","High",14.4085669147761,"1 week"
"1034","HIMB",1353,"Mcapitata","Physiology","4 week","HTHC",5,"High","High",14.3635984189259,"2 week"
"1035","HIMB",1353,"Mcapitata","Physiology","4 week","HTHC",5,"High","High",13.1041005744125,"3 week"
"1036","HIMB",1353,"Mcapitata","Physiology","4 week","HTHC",5,"High","High",8.89557502197364,"4 week"
"1038","Lilipuna.Fringe",1410,"Mcapitata","Physiology","6 week","HTHC",5,"High","High",13.9750906054889,"1 week"
"1039","Lilipuna.Fringe",1410,"Mcapitata","Physiology","6 week","HTHC",5,"High","High",6.51038292232663,"2 week"
"1040","Lilipuna.Fringe",1410,"Mcapitata","Physiology","6 week","HTHC",5,"High","High",-0.376886370716288,"3 week"
"1041","Lilipuna.Fringe",1410,"Mcapitata","Physiology","6 week","HTHC",5,"High","High",14.7080234254646,"4 week"
"1042","Lilipuna.Fringe",1410,"Mcapitata","Physiology","6 week","HTHC",5,"High","High",10.8278541330526,"5 week"
"1043","Lilipuna.Fringe",1410,"Mcapitata","Physiology","6 week","HTHC",5,"High","High",13.1158720175341,"6 week"
"1044","Lilipuna.Fringe",1411,"Pacuta","Physiology","4 week","HTHC",5,"High","High",12.6711956601883,"1 week"
"1045","Lilipuna.Fringe",1411,"Pacuta","Physiology","4 week","HTHC",5,"High","High",-4.93433704425244,"2 week"
"1046","Lilipuna.Fringe",1411,"Pacuta","Physiology","4 week","HTHC",5,"High","High",-2.94850465522892,"3 week"
"1047","Lilipuna.Fringe",1411,"Pacuta","Physiology","4 week","HTHC",5,"High","High",-1.24056262463812,"4 week"
"1049","Reef.35.36",1413,"Mcapitata","Physiology","6 week","HTHC",5,"High","High",15.1334248902751,"1 week"
"1050","Reef.35.36",1413,"Mcapitata","Physiology","6 week","HTHC",5,"High","High",10.0599149134253,"2 week"
"1051","Reef.35.36",1413,"Mcapitata","Physiology","6 week","HTHC",5,"High","High",15.1432095774124,"3 week"
"1052","Reef.35.36",1413,"Mcapitata","Physiology","6 week","HTHC",5,"High","High",14.6396740734216,"4 week"
"1053","Reef.35.36",1413,"Mcapitata","Physiology","6 week","HTHC",5,"High","High",14.8979850604315,"5 week"
"1054","Reef.11.13",1414,"Pacuta","Physiology","4 week","HTHC",5,"High","High",15.3362209180227,"1 week"
"1055","Reef.11.13",1414,"Pacuta","Physiology","4 week","HTHC",5,"High","High",7.42295999506954,"2 week"
"1056","Reef.11.13",1414,"Pacuta","Physiology","4 week","HTHC",5,"High","High",8.69298808289828,"3 week"
"1057","Reef.11.13",1414,"Pacuta","Physiology","4 week","HTHC",5,"High","High",9.21343470517637,"4 week"
"1058","Reef.35.36",1580,"Mcapitata","Molecular","6 week","ATAC",8,"Ambient","Ambient",13.6906128594757,"1 week"
"1059","Reef.35.36",1580,"Mcapitata","Molecular","6 week","ATAC",8,"Ambient","Ambient",14.6324847324352,"2 week"
"1060","Reef.35.36",1580,"Mcapitata","Molecular","6 week","ATAC",8,"Ambient","Ambient",13.9277593247164,"3 week"
"1061","Reef.35.36",1580,"Mcapitata","Molecular","6 week","ATAC",8,"Ambient","Ambient",9.66280039633672,"4 week"
"1062","Reef.35.36",1580,"Mcapitata","Molecular","6 week","ATAC",8,"Ambient","Ambient",12.3136227352282,"5 week"
"1063","Reef.35.36",1580,"Mcapitata","Molecular","6 week","ATAC",8,"Ambient","Ambient",14.0938186839053,"6 week"
"1064","Lilipuna.Fringe",1427,"Pacuta","Molecular","2 week","HTHC",5,"High","High",-10.1924007375987,"2 week"
"1065","Lilipuna.Fringe",1090,"Pacuta","Molecular","2 week","HTHC",2,"High","High",11.7761297523214,"2 week"
"1067","Reef.35.36",1422,"Pacuta","Physiology","6 week","HTHC",5,"High","High",9.58274413618839,"1 week"
"1068","Reef.35.36",1422,"Pacuta","Physiology","6 week","HTHC",5,"High","High",8.47380353419914,"2 week"
"1069","Reef.35.36",1422,"Pacuta","Physiology","6 week","HTHC",5,"High","High",13.3887108692901,"3 week"
"1070","Reef.35.36",1422,"Pacuta","Physiology","6 week","HTHC",5,"High","High",14.3737996660875,"4 week"
"1071","Reef.35.36",1422,"Pacuta","Physiology","6 week","HTHC",5,"High","High",10.8934301458164,"5 week"
"1072","Reef.35.36",1422,"Pacuta","Physiology","6 week","HTHC",5,"High","High",5.47514663874591,"6 week"
"1073","Reef.11.13",1423,"Pacuta","Physiology","6 week","ATAC",6,"Ambient","Ambient",9.47254533734541,"1 week"
"1074","Reef.11.13",1423,"Pacuta","Physiology","6 week","ATAC",6,"Ambient","Ambient",7.09551385833493,"2 week"
"1075","Reef.11.13",1423,"Pacuta","Physiology","6 week","ATAC",6,"Ambient","Ambient",3.7016235530988,"3 week"
"1076","Reef.11.13",1423,"Pacuta","Physiology","6 week","ATAC",6,"Ambient","Ambient",14.8033890692172,"4 week"
"1077","Reef.11.13",1423,"Pacuta","Physiology","6 week","ATAC",6,"Ambient","Ambient",-8.23813150553343,"5 week"
"1078","Reef.11.13",1423,"Pacuta","Physiology","6 week","ATAC",6,"Ambient","Ambient",8.89280819510533,"6 week"
"1079","Reef.11.13",1424,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",13.3222857656069,"1 week"
"1080","Reef.11.13",1424,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",13.7422853040027,"2 week"
"1081","Reef.11.13",1424,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",12.8799711118153,"3 week"
"1082","Reef.11.13",1424,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",14.1398466900929,"4 week"
"1083","Reef.11.13",1424,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",15.4709384273498,"5 week"
"1084","Reef.11.13",1424,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",14.3210031576294,"6 week"
"1085","Reef.11.13",1424,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",14.1329438243015,"7 week"
"1086","Reef.11.13",1424,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",12.6340633440845,"8 week"
"1087","Reef.11.13",1424,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",13.6823124527775,"9 week"
"1088","Reef.11.13",1424,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",11.4591365149496,"10 week"
"1089","Reef.11.13",1424,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",2.04301213282283,"11 week"
"1090","Reef.11.13",1424,"Mcapitata","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",12.5239723377959,"12 week"
"1092","Lilipuna.Fringe",1487,"Pacuta","Molecular","2 week","HTAC",7,"High","Ambient",5.94218471062721,"2 week"
"1095","Reef.11.13",1431,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",14.6165165030555,"1 week"
"1096","Reef.11.13",1431,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",14.9294978140407,"2 week"
"1097","Reef.11.13",1431,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",10.5931528114459,"3 week"
"1098","Reef.11.13",1431,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",15.6130544992741,"4 week"
"1099","Reef.11.13",1431,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",-4.72555157721324,"5 week"
"1100","Reef.11.13",1431,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",-9.12707289339983,"6 week"
"1101","Reef.11.13",1431,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",3.37334659682921,"7 week"
"1102","Reef.11.13",1431,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",-0.427587333412606,"8 week"
"1103","Reef.11.13",1431,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",8.5696116746955,"9 week"
"1104","Reef.11.13",1431,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",-4.42636152278479,"10 week"
"1105","Reef.11.13",1431,"Pacuta","Molecular BB","12 week","ATAC",6,"Ambient","Ambient",-12.6065890432635,"12 week"
"1107","Lilipuna.Fringe",1434,"Pacuta","Physiology","16 week","ATAC",6,"Ambient","Ambient",15.2521261030361,"1 week"
"1108","Lilipuna.Fringe",1434,"Pacuta","Physiology","16 week","ATAC",6,"Ambient","Ambient",13.7084649624901,"2 week"
"1109","Lilipuna.Fringe",1434,"Pacuta","Physiology","16 week","ATAC",6,"Ambient","Ambient",15.1491890331843,"3 week"
"1110","Lilipuna.Fringe",1434,"Pacuta","Physiology","16 week","ATAC",6,"Ambient","Ambient",12.661018481411,"4 week"
"1111","Lilipuna.Fringe",1434,"Pacuta","Physiology","16 week","ATAC",6,"Ambient","Ambient",15.5279917420418,"5 week"
"1112","Lilipuna.Fringe",1434,"Pacuta","Physiology","16 week","ATAC",6,"Ambient","Ambient",7.39773064779155,"6 week"
"1113","Lilipuna.Fringe",1434,"Pacuta","Physiology","16 week","ATAC",6,"Ambient","Ambient",13.1853050607504,"7 week"
"1114","Lilipuna.Fringe",1434,"Pacuta","Physiology","16 week","ATAC",6,"Ambient","Ambient",13.9982979615331,"8 week"
"1115","Lilipuna.Fringe",1434,"Pacuta","Physiology","16 week","ATAC",6,"Ambient","Ambient",12.8826543485426,"9 week"
"1116","Lilipuna.Fringe",1434,"Pacuta","Physiology","16 week","ATAC",6,"Ambient","Ambient",14.7148137901366,"10 week"
"1117","Lilipuna.Fringe",1434,"Pacuta","Physiology","16 week","ATAC",6,"Ambient","Ambient",12.8624187360083,"11 week"
"1118","Lilipuna.Fringe",1434,"Pacuta","Physiology","16 week","ATAC",6,"Ambient","Ambient",15.0412124969684,"12 week"
"1119","Lilipuna.Fringe",1434,"Pacuta","Physiology","16 week","ATAC",6,"Ambient","Ambient",13.215394819983,"13 week"
"1120","Lilipuna.Fringe",1434,"Pacuta","Physiology","16 week","ATAC",6,"Ambient","Ambient",5.38503742546732,"14 week"
"1121","Lilipuna.Fringe",1434,"Pacuta","Physiology","16 week","ATAC",6,"Ambient","Ambient",6.38719806583853,"16 week"
"1122","HIMB",2878,"Pacuta","Molecular","2 week","ATHC",12,"Ambient","High",11.6896809216126,"2 week"
"1124","Reef.35.36",1438,"Mcapitata","Physiology","8 week","ATAC",6,"Ambient","Ambient",11.9246922966723,"1 week"
"1125","Reef.35.36",1438,"Mcapitata","Physiology","8 week","ATAC",6,"Ambient","Ambient",13.2664007865626,"2 week"
"1126","Reef.35.36",1438,"Mcapitata","Physiology","8 week","ATAC",6,"Ambient","Ambient",14.643967048208,"3 week"
"1127","Reef.35.36",1438,"Mcapitata","Physiology","8 week","ATAC",6,"Ambient","Ambient",14.2966882189169,"5 week"
"1128","Reef.35.36",1438,"Mcapitata","Physiology","8 week","ATAC",6,"Ambient","Ambient",14.065240572493,"6 week"
"1129","Reef.35.36",1438,"Mcapitata","Physiology","8 week","ATAC",6,"Ambient","Ambient",15.0131824769062,"7 week"
"1130","Reef.35.36",1438,"Mcapitata","Physiology","8 week","ATAC",6,"Ambient","Ambient",14.2478770865148,"8 week"
"1132","Reef.18",1440,"Mcapitata","Molecular BB","12 week","HTHC",2,"High","High",-21.4272945372452,"3 week"
"1133","Reef.18",1440,"Mcapitata","Molecular BB","12 week","HTHC",2,"High","High",2.36998398409631,"4 week"
"1134","Reef.18",1440,"Mcapitata","Molecular BB","12 week","HTHC",2,"High","High",-14.0218310829659,"5 week"
"1135","Reef.18",1440,"Mcapitata","Molecular BB","12 week","HTHC",2,"High","High",-58.505654326007,"6 week"
"1136","Reef.18",1440,"Mcapitata","Molecular BB","12 week","HTHC",2,"High","High",-81.94836702998,"7 week"
"1137","Reef.18",1440,"Mcapitata","Molecular BB","12 week","HTHC",2,"High","High",-30.4331577163951,"8 week"
"1138","Reef.18",1440,"Mcapitata","Molecular BB","12 week","HTHC",2,"High","High",-56.5080182972875,"9 week"
"1139","Reef.18",1440,"Mcapitata","Molecular BB","12 week","HTHC",2,"High","High",-42.1955964926474,"10 week"
"1140","Reef.18",1440,"Mcapitata","Molecular BB","12 week","HTHC",2,"High","High",-51.0880765289789,"11 week"
"1141","Reef.18",1440,"Mcapitata","Molecular BB","12 week","HTHC",2,"High","High",-46.999521251177,"12 week"
"1142","Reef.35.36",1441,"Pacuta","Physiology","8 week","HTHC",5,"High","High",-13.0024493420958,"1 week"
"1143","Reef.35.36",1441,"Pacuta","Physiology","8 week","HTHC",5,"High","High",0.557200108715637,"2 week"
"1144","Reef.35.36",1441,"Pacuta","Physiology","8 week","HTHC",5,"High","High",0.888379060856578,"3 week"
"1145","Reef.35.36",1441,"Pacuta","Physiology","8 week","HTHC",5,"High","High",7.28835706092652,"4 week"
"1146","Reef.35.36",1441,"Pacuta","Physiology","8 week","HTHC",5,"High","High",-22.7183131150193,"5 week"
"1147","Reef.35.36",1441,"Pacuta","Physiology","8 week","HTHC",5,"High","High",-3.69113544857381,"6 week"
"1148","Reef.35.36",1441,"Pacuta","Physiology","8 week","HTHC",5,"High","High",-31.6095754810936,"7 week"
"1149","Reef.35.36",1441,"Pacuta","Physiology","8 week","HTHC",5,"High","High",-52.1243893219796,"8 week"
"1151","Reef.11.13",1443,"Mcapitata","Physiology","6 week","ATAC",6,"Ambient","Ambient",6.16589918035526,"1 week"
"1152","Reef.11.13",1443,"Mcapitata","Physiology","6 week","ATAC",6,"Ambient","Ambient",12.3740900110879,"2 week"
"1153","Reef.11.13",1443,"Mcapitata","Physiology","6 week","ATAC",6,"Ambient","Ambient",14.7540811273847,"3 week"
"1154","Reef.11.13",1443,"Mcapitata","Physiology","6 week","ATAC",6,"Ambient","Ambient",11.2278767775704,"4 week"
"1155","Reef.11.13",1443,"Mcapitata","Physiology","6 week","ATAC",6,"Ambient","Ambient",15.4992167783548,"5 week"
"1156","Reef.11.13",1443,"Mcapitata","Physiology","6 week","ATAC",6,"Ambient","Ambient",15.4626911994271,"6 week"
"1157","Reef.35.36",1444,"Mcapitata","Physiology","6 week","ATAC",6,"Ambient","Ambient",13.4004762228463,"1 week"
"1158","Reef.35.36",1444,"Mcapitata","Physiology","6 week","ATAC",6,"Ambient","Ambient",9.88706860657326,"2 week"
"1159","Reef.35.36",1444,"Mcapitata","Physiology","6 week","ATAC",6,"Ambient","Ambient",12.0858920116385,"3 week"
"1160","Reef.35.36",1444,"Mcapitata","Physiology","6 week","ATAC",6,"Ambient","Ambient",13.7288431647551,"4 week"
"1161","Reef.35.36",1444,"Mcapitata","Physiology","6 week","ATAC",6,"Ambient","Ambient",15.1208019878303,"5 week"
"1162","Reef.35.36",1444,"Mcapitata","Physiology","6 week","ATAC",6,"Ambient","Ambient",15.3510831478463,"6 week"
"1165","Lilipuna.Fringe",1447,"Mcapitata","Physiology","8 week","HTHC",5,"High","High",11.5249136221418,"1 week"
"1166","Lilipuna.Fringe",1447,"Mcapitata","Physiology","8 week","HTHC",5,"High","High",2.00522775944988,"2 week"
