Date,Calib.Date,Time,Timepoint,Sample.ID,Treatment,Type,TA.Run,Temperature,pH.MV,Salinity,Period1,Period2,Notes
20181022,20181020,8:10,10/22/18,Tank5,HTHC,Tank,No,30.32,-31.3,34.27,Treatment,Chronic,
20181022,20181020,8:11,10/22/18,Tank6,ATAC,Tank,No,26.74,-54.5,33.64,Treatment,Chronic,
20181022,20181020,8:17,10/22/18,Tank7,HTAC,Tank,No,29.1,-53.7,34.02,Treatment,Chronic,
20181022,20181020,8:18,10/22/18,Tank8,ATAC,Tank,No,26.72,-54.5,33.74,Treatment,Chronic,
20181022,20181020,8:14,10/22/18,Tank9,HTAC,Tank,No,29.55,-53.5,34.01,Treatment,Chronic,
20181022,20181020,8:13,10/22/18,Tank10,HTHC,Tank,No,29.71,-33.8,34.09,Treatment,Chronic,
20181022,20181020,8:08,10/22/18,Tank11,ATHC,Tank,No,26.64,-36.2,34.04,Treatment,Chronic,
20181022,20181020,8:09,10/22/18,Tank12,ATHC,Tank,No,26.82,-41.2,33.97,Treatment,Chronic,
20181023,20181023,9:17,10/23/18,Tank1,ATAC,Tank,No,26.74,-57.3,33.71,Treatment,Chronic,
20181023,20181023,9:15,10/23/18,Tank2,HTHC,Tank,No,30.03,-40.9,34.26,Treatment,Chronic,
20181023,20181023,9:23,10/23/18,Tank3,ATHC,Tank,No,26.98,-50.4,33.79,Treatment,Chronic,
20181023,20181023,9:21,10/23/18,Tank4,HTAC,Tank,No,29.45,-57.6,34.04,Treatment,Chronic,
20181023,20181023,9:19,10/23/18,Tank5,HTHC,Tank,No,30.16,-47.7,34.41,Treatment,Chronic,
20181023,20181023,9:18,10/23/18,Tank6,ATAC,Tank,No,27.27,-59.9,34.02,Treatment,Chronic,
20181023,20181023,9:16,10/23/18,Tank7,HTAC,Tank,No,29.24,-57.2,34.12,Treatment,Chronic,
20181023,20181023,9:14,10/23/18,Tank8,ATAC,Tank,No,27.11,-59.4,33.85,Treatment,Chronic,
20181023,20181023,9:24,10/23/18,Tank9,HTAC,Tank,No,30,-58.1,34.15,Treatment,Chronic,
20181023,20181023,9:22,10/23/18,Tank10,HTHC,Tank,No,29.74,-35.4,34.09,Treatment,Chronic,
20181023,20181023,9:20,10/23/18,Tank11,ATHC,Tank,No,27.26,-37.8,33.91,Treatment,Chronic,
20181023,20181023,9:17,10/23/18,Tank12,ATHC,Tank,No,27.32,-44.1,34.01,Treatment,Chronic,
20181023,20181023,12:59,10/23/18,Tank1,ATAC,Tank,No,27.08,-59.3,33.83,Treatment,Chronic,
20181023,20181023,13:00,10/23/18,Tank2,HTHC,Tank,No,29.48,-40.4,34.17,Treatment,Chronic,
20181023,20181023,12:57,10/23/18,Tank3,ATHC,Tank,No,27.25,-41.3,33.67,Treatment,Chronic,
20181023,20181023,12:57,10/23/18,Tank4,HTAC,Tank,No,29.42,-59.7,33.85,Treatment,Chronic,
20181023,20181023,13:02,10/23/18,Tank5,HTHC,Tank,No,30.33,-36.2,34.12,Treatment,Chronic,
20181023,20181023,13:01,10/23/18,Tank6,ATAC,Tank,No,27.33,-61.8,33.72,Treatment,Chronic,
20181023,20181023,13:00,10/23/18,Tank7,HTAC,Tank,No,29.3,-59.4,33.98,Treatment,Chronic,
20181023,20181023,12:58,10/23/18,Tank8,ATAC,Tank,No,27.37,-62.3,33.85,Treatment,Chronic,
20181023,20181023,12:55,10/23/18,Tank9,HTAC,Tank,No,29.74,-60.8,34,Treatment,Chronic,
20181023,20181023,12:56,10/23/18,Tank10,HTHC,Tank,No,29.65,-34.7,33.92,Treatment,Chronic,
20181023,20181023,13:03,10/23/18,Tank11,ATHC,Tank,No,27.43,-35.5,33.72,Treatment,Chronic,
20181023,20181023,13:04,10/23/18,Tank12,ATHC,Tank,No,27.39,-45.4,33.82,Treatment,Chronic,
20181024,20181024,10:22,10/24/18,Tank1,ATAC,Tank,No,26.49,-58.2,33.68,Treatment,Chronic,
20181024,20181024,10:25,10/24/18,Tank2,HTHC,Tank,No,30.01,-38.8,34.15,Treatment,Chronic,
20181024,20181024,9:58,10/24/18,Tank3,ATHC,Tank,No,26.94,-36,33.84,Treatment,Chronic,
20181024,20181024,10:03,10/24/18,Tank4,HTAC,Tank,No,29.23,-57.9,34.06,Treatment,Chronic,
20181024,20181024,10:07,10/24/18,Tank5,HTHC,Tank,No,29.87,-37.7,34.08,Treatment,Chronic,
20181024,20181024,10:09,10/24/18,Tank6,ATAC,Tank,No,26.93,-59.7,33.78,Treatment,Chronic,
20181024,20181024,10:19,10/24/18,Tank7,HTAC,Tank,No,29.02,-58.1,34,Treatment,Chronic,
20181024,20181024,10:16,10/24/18,Tank8,ATAC,Tank,No,29.5,-60.2,33.75,Treatment,Chronic,
20181024,20181024,10:13,10/24/18,Tank9,HTAC,Tank,No,29.77,-58.4,33.95,Treatment,Chronic,
20181024,20181024,9:56,10/24/18,Tank10,HTHC,Tank,No,29.5,-34,34.06,Treatment,Chronic,
20181024,20181024,9:53,10/24/18,Tank11,ATHC,Tank,No,26.84,-33.5,33.89,Treatment,Chronic,
20181024,20181024,9:48,10/24/18,Tank12,ATHC,Tank,No,26.86,-41,33.88,Treatment,Chronic,
20181024,20181024,12:10,10/24/18,Tank1,ATAC,Tank,No,27.11,-60.1,33.86,Treatment,Chronic,
20181024,20181024,12:11,10/24/18,Tank2,HTHC,Tank,No,29.3,-39.4,34.22,Treatment,Chronic,
20181024,20181024,12:16,10/24/18,Tank3,ATHC,Tank,No,27.27,-35,33.88,Treatment,Chronic,
20181024,20181024,12:15,10/24/18,Tank4,HTAC,Tank,No,29.38,-61.8,33.95,Treatment,Chronic,
20181024,20181024,12:19,10/24/18,Tank5,HTHC,Tank,No,29.49,-41.5,34.28,Treatment,Chronic,
20181024,20181024,12:18,10/24/18,Tank6,ATAC,Tank,No,27.14,-62.1,33.92,Treatment,Chronic,
20181024,20181024,12:12,10/24/18,Tank7,HTAC,Tank,No,29.18,-60.6,34.09,Treatment,Chronic,
20181024,20181024,12:14,10/24/18,Tank8,ATAC,Tank,No,27.36,-63,33.74,Treatment,Chronic,
20181024,20181024,12:13,10/24/18,Tank9,HTAC,Tank,No,29.91,-62.4,34.02,Treatment,Chronic,
20181024,20181024,12:17,10/24/18,Tank10,HTHC,Tank,No,29.65,-32.3,34.27,Treatment,Chronic,
20181024,20181024,12:20,10/24/18,Tank11,ATHC,Tank,No,27.15,-34.8,33.78,Treatment,Chronic,
20181024,20181024,12:21,10/24/18,Tank12,ATHC,Tank,No,27.12,-43.8,33.97,Treatment,Chronic,
20181024,20181024,15:22,10/24/18,Tank1,ATAC,Tank,No,27.09,-62.1,33.64,Treatment,Chronic,
20181024,20181024,15:18,10/24/18,Tank2,HTHC,Tank,No,29.63,-41.6,33.87,Treatment,Chronic,
20181024,20181024,15:12,10/24/18,Tank3,ATHC,Tank,No,27.33,-47.7,33.64,Treatment,Chronic,
20181024,20181024,15:11,10/24/18,Tank4,HTAC,Tank,No,29.42,-61.8,33.78,Treatment,Chronic,
20181024,20181024,15:06,10/24/18,Tank5,HTHC,Tank,No,29.5,-33.9,33.96,Treatment,Chronic,
20181024,20181024,15:08,10/24/18,Tank6,ATAC,Tank,No,27.32,-64.1,33.65,Treatment,Chronic,
20181024,20181024,15:20,10/24/18,Tank7,HTAC,Tank,No,29.12,-61.1,33.73,Treatment,Chronic,
20181024,20181024,15:16,10/24/18,Tank8,ATAC,Tank,No,27.27,-62.9,33.6,Treatment,Chronic,
20181024,20181024,15:14,10/24/18,Tank9,HTAC,Tank,No,29.69,-62.7,33.85,Treatment,Chronic,
20181024,20181024,15:09,10/24/18,Tank10,HTHC,Tank,No,29.62,-46.4,33.98,Treatment,Chronic,
20181024,20181024,15:04,10/24/18,Tank11,ATHC,Tank,No,27.31,-40.9,33.74,Treatment,Chronic,
20181024,20181024,15:02,10/24/18,Tank12,ATHC,Tank,No,27.33,-47.6,33.66,Treatment,Chronic,
20181025,20181025,9:08,10/25/18,Tank1,ATAC,Tank,No,26.69,-55.4,33.81,Treatment,Chronic,
20181025,20181025,9:09,10/25/18,Tank2,HTHC,Tank,No,29.41,-41.7,34.09,Treatment,Chronic,
20181025,20181025,9:12,10/25/18,Tank3,ATHC,Tank,No,26.9,-39.8,33.93,Treatment,Chronic,
20181025,20181025,9:13,10/25/18,Tank4,HTAC,Tank,No,29.42,-55.3,34.06,Treatment,Chronic,
20181025,20181025,9:15,10/25/18,Tank5,HTHC,Tank,No,29.43,-34.1,34.18,Treatment,Chronic,
20181025,20181025,9:15,10/25/18,Tank6,ATAC,Tank,No,26.91,-56.8,33.86,Treatment,Chronic,
20181025,20181025,9:07,10/25/18,Tank7,HTAC,Tank,No,29.03,-54.6,34.11,Treatment,Chronic,
20181025,20181025,9:10,10/25/18,Tank8,ATAC,Tank,No,26.8,-56.1,33.8,Treatment,Chronic,
20181025,20181025,9:09,10/25/18,Tank9,HTAC,Tank,No,29.55,-54.7,34.09,Treatment,Chronic,
20181025,20181025,9:14,10/25/18,Tank10,HTHC,Tank,No,29.42,-35.2,34.11,Treatment,Chronic,
20181025,20181025,9:07,10/25/18,Tank11,ATHC,Tank,No,26.96,-34.3,33.94,Treatment,Chronic,
20181025,20181025,9:16,10/25/18,Tank12,ATHC,Tank,No,26.95,-41.5,33.89,Treatment,Chronic,
20181025,20181025,14:23,10/25/18,Tank1,ATAC,Tank,No,27.09,-62.1,33.78,Treatment,Chronic,
20181025,20181025,14:17,10/25/18,Tank2,HTHC,Tank,No,29.96,-32,34,Treatment,Chronic,
20181025,20181025,14:20,10/25/18,Tank3,ATHC,Tank,No,27.27,-37.1,33.58,Treatment,Chronic,
20181025,20181025,14:21,10/25/18,Tank4,HTAC,Tank,No,29.66,-62.6,33.95,Treatment,Chronic,
20181025,20181025,14:15,10/25/18,Tank5,HTHC,Tank,No,28.84,-42.3,33.73,Treatment,Chronic,
20181025,20181025,14:14,10/25/18,Tank6,ATAC,Tank,No,27.19,-62.7,33.72,Treatment,Chronic,
20181025,20181025,14:22,10/25/18,Tank7,HTAC,Tank,No,29.19,-62.2,33.98,Treatment,Chronic,
20181025,20181025,14:19,10/25/18,Tank8,ATAC,Tank,No,27.27,-66.7,33.63,Treatment,Chronic,
20181025,20181025,14:18,10/25/18,Tank9,HTAC,Tank,No,29.59,-63.4,33.96,Treatment,Chronic,
20181025,20181025,14:17,10/25/18,Tank10,HTHC,Tank,No,29.43,-36.2,33.93,Treatment,Chronic,
20181025,20181025,14:13,10/25/18,Tank11,ATHC,Tank,No,27.31,-34.1,33.71,Treatment,Chronic,
20181025,20181025,14:12,10/25/18,Tank12,ATHC,Tank,No,27.28,-46.6,33.55,Treatment,Chronic,
20181026,20181026,8:53,10/26/18,Tank1,ATAC,Tank,No,26.44,-56.3,33.45,Treatment,Chronic,
20181026,20181026,8:56,10/26/18,Tank2,HTHC,Tank,No,29.49,-39,33.63,Treatment,Chronic,
20181026,20181026,9:00,10/26/18,Tank3,ATHC,Tank,No,26.78,-39.3,33.57,Treatment,Chronic,
20181026,20181026,8:59,10/26/18,Tank4,HTAC,Tank,No,29.35,-56.5,33.64,Treatment,Chronic,
20181026,20181026,9:04,10/26/18,Tank5,HTHC,Tank,No,29.93,-35.2,33.66,Treatment,Chronic,
20181026,20181026,9:05,10/26/18,Tank6,ATAC,Tank,No,26.78,-57.4,33.47,Treatment,Chronic,
20181026,20181026,8:52,10/26/18,Tank7,HTAC,Tank,No,29.28,-56.1,33.88,Treatment,Chronic,
20181026,20181026,8:57,10/26/18,Tank8,ATAC,Tank,No,26.56,-57.1,33.3,Treatment,Chronic,
20181026,20181026,8:58,10/26/18,Tank9,HTAC,Tank,No,29.6,-55.7,33.95,Treatment,Chronic,
20181026,20181026,9:01,10/26/18,Tank10,HTHC,Tank,No,29.32,-37.5,33.94,Treatment,Chronic,
20181026,20181026,9:03,10/26/18,Tank11,ATHC,Tank,No,26.86,-34.6,33.67,Treatment,Chronic,
20181026,20181026,9:02,10/26/18,Tank12,ATHC,Tank,No,26.88,-41.2,33.61,Treatment,Chronic,
20181026,20181026,12:32,10/26/18,Tank1,ATAC,Tank,No,27.01,-61.9,33.67,Treatment,Chronic,
20181026,20181026,12:59,10/26/18,Tank2,HTHC,Tank,No,29.7,-24.2,33.95,Treatment,Chronic,
20181026,20181026,12:26,10/26/18,Tank3,ATHC,Tank,No,27.23,-35.9,33.51,Treatment,Chronic,
20181026,20181026,12:27,10/26/18,Tank4,HTAC,Tank,No,29.41,-63.1,33.83,Treatment,Chronic,
20181026,20181026,12:28,10/26/18,Tank5,HTHC,Tank,No,29.36,-41.5,33.77,Treatment,Chronic,
20181026,20181026,12:29,10/26/18,Tank6,ATAC,Tank,No,27.24,-62.3,33.59,Treatment,Chronic,
20181026,20181026,13:00,10/26/18,Tank7,HTAC,Tank,No,29.39,-63.4,33.78,Treatment,Chronic,
20181026,20181026,12:32,10/26/18,Tank8,ATAC,Tank,No,27.3,-67.2,33.73,Treatment,Chronic,
20181026,20181026,12:25,10/26/18,Tank9,HTAC,Tank,No,30.15,-62.1,33.89,Treatment,Chronic,
20181026,20181026,12:24,10/26/18,Tank10,HTHC,Tank,No,29.63,-37.8,33.96,Treatment,Chronic,
20181026,20181026,12:31,10/26/18,Tank11,ATHC,Tank,No,27.27,-26.5,33.74,Treatment,Chronic,
20181026,20181026,12:30,10/26/18,Tank12,ATHC,Tank,No,27.2,-45,33.68,Treatment,Chronic,
20181026,20181026,15:59,10/26/18,Tank1,ATAC,Tank,No,26.98,-62.6,33.68,Treatment,Chronic,
20181026,20181026,16:00,10/26/18,Tank2,HTHC,Tank,No,29.58,-36.7,33.93,Treatment,Chronic,
20181026,20181026,15:56,10/26/18,Tank3,ATHC,Tank,No,27.14,-41.3,33.6,Treatment,Chronic,
20181026,20181026,15:57,10/26/18,Tank4,HTAC,Tank,No,29.4,-62.2,33.83,Treatment,Chronic,
20181026,20181026,16:01,10/26/18,Tank5,HTHC,Tank,No,29.55,-21.9,33.96,Treatment,Chronic,
20181026,20181026,16:02,10/26/18,Tank6,ATAC,Tank,No,27.11,-61.6,33.55,Treatment,Chronic,
20181026,20181026,16:00,10/26/18,Tank7,HTAC,Tank,No,29.26,-61.6,33.86,Treatment,Chronic,
20181026,20181026,15:58,10/26/18,Tank8,ATAC,Tank,No,27.13,-67.2,33.58,Treatment,Chronic,
20181026,20181026,15:55,10/26/18,Tank9,HTAC,Tank,No,29.33,-62.3,33.78,Treatment,Chronic,
20181026,20181026,15:54,10/26/18,Tank10,HTHC,Tank,No,29.62,-33.2,33.86,Treatment,Chronic,
20181026,20181026,16:04,10/26/18,Tank11,ATHC,Tank,No,27.18,NA,33.71,Treatment,Chronic,pH issue indicated
20181026,20181026,16:03,10/26/18,Tank12,ATHC,Tank,No,27.16,-42.6,33.68,Treatment,Chronic,
20181027,20181027,9:42,10/27/18,Tank1,ATAC,Tank,No,26.71,-53.5,33.98,Treatment,Chronic,
20181027,20181027,9:40,10/27/18,Tank2,HTHC,Tank,No,29.87,-54.1,34.25,Treatment,Chronic,
20181027,20181027,9:36,10/27/18,Tank3,ATHC,Tank,No,26.21,-36.5,33.82,Treatment,Chronic,
20181027,20181027,9:34,10/27/18,Tank4,HTAC,Tank,No,29.57,-53.8,34.26,Treatment,Chronic,
20181027,20181027,9:32,10/27/18,Tank5,HTHC,Tank,No,29.26,-36.1,34.27,Treatment,Chronic,
20181027,20181027,9:38,10/27/18,Tank6,ATAC,Tank,No,26.72,-58.1,34.13,Treatment,Chronic,
20181027,20181027,9:44,10/27/18,Tank7,HTAC,Tank,No,29.08,-53.5,34.3,Treatment,Chronic,
20181027,20181027,9:49,10/27/18,Tank8,ATAC,Tank,No,26.53,-55.5,33.77,Treatment,Chronic,
20181027,20181027,9:47,10/27/18,Tank9,HTAC,Tank,No,29.46,-53.8,34.17,Treatment,Chronic,
20181027,20181027,9:50,10/27/18,Tank10,HTHC,Tank,No,29.52,-24.4,34.36,Treatment,Chronic,
20181027,20181027,9:53,10/27/18,Tank11,ATHC,Tank,No,26.91,-56.8,34.15,Treatment,Chronic,
20181027,20181027,9:52,10/27/18,Tank12,ATHC,Tank,No,26.78,NA,33.98,Treatment,Chronic,temperature was written as pH value in binder
20181027,20181027,12:11,10/27/18,Tank1,ATAC,Tank,Yes,27.27,-60.8,33.74,Treatment,Chronic,
20181027,20181027,12:16,10/27/18,Tank2,HTHC,Tank,Yes,29.85,-67.3,34.11,Treatment,Chronic,
20181027,20181027,12:14,10/27/18,Tank3,ATHC,Tank,Yes,26.98,-33.6,33.82,Treatment,Chronic,
20181027,20181027,12:30,10/27/18,Tank4,HTAC,Tank,Yes,29.28,-67.9,33.97,Treatment,Chronic,
20181027,20181027,12:49,10/27/18,Tank5,HTHC,Tank,Yes,29.65,-27.9,33.82,Treatment,Chronic,
20181027,20181027,12:21,10/27/18,Tank6,ATAC,Tank,Yes,26.96,-67.3,33.78,Treatment,Chronic,
20181027,20181027,10:05,10/27/18,Tank7,HTAC,Tank,Yes,29.35,-63.5,33.75,Treatment,Chronic,
20181027,20181027,12:08,10/27/18,Tank8,ATAC,Tank,Yes,27.42,-68.9,33.74,Treatment,Chronic,
20181027,20181027,12:00,10/27/18,Tank9,HTAC,Tank,Yes,29.44,-65.9,33.78,Treatment,Chronic,
20181027,20181027,12:02,10/27/18,Tank10,HTHC,Tank,Yes,29.61,-32.1,33.77,Treatment,Chronic,
20181027,20181027,11:53,10/27/18,Tank11,ATHC,Tank,Yes,27.2,-35.3,33.76,Treatment,Chronic,
20181027,20181027,11:57,10/27/18,Tank12,ATHC,Tank,Yes,26.97,-42.3,33.72,Treatment,Chronic,
20181028,20181028,9:49,10/28/18,Tank1,ATAC,Tank,No,26.94,-56.4,34.16,Treatment,Chronic,
20181028,20181028,9:41,10/28/18,Tank2,HTHC,Tank,No,29.74,-42.7,34.2,Treatment,Chronic,
20181028,20181028,9:43,10/28/18,Tank3,ATHC,Tank,No,26.4,-34.3,33.89,Treatment,Chronic,
20181028,20181028,9:44,10/28/18,Tank4,HTAC,Tank,No,29.83,-56.9,34.31,Treatment,Chronic,
20181028,20181028,9:46,10/28/18,Tank5,HTHC,Tank,No,29.56,-32,34.19,Treatment,Chronic,
20181028,20181028,9:48,10/28/18,Tank6,ATAC,Tank,No,26.69,-60.9,34.07,Treatment,Chronic,
20181028,20181028,9:39,10/28/18,Tank7,HTAC,Tank,No,29.31,-56.7,34.27,Treatment,Chronic,
20181028,20181028,9:37,10/28/18,Tank8,ATAC,Tank,No,26.64,-58.1,34.07,Treatment,Chronic,
20181028,20181028,9:33,10/28/18,Tank9,HTAC,Tank,No,29.49,-56.4,34.16,Treatment,Chronic,
20181028,20181028,9:30,10/28/18,Tank10,HTHC,Tank,No,29.54,-31.8,34.25,Treatment,Chronic,
20181028,20181028,9:36,10/28/18,Tank11,ATHC,Tank,No,26.69,-31.8,34.12,Treatment,Chronic,
20181028,20181028,9:34,10/28/18,Tank12,ATHC,Tank,No,26.84,-37.9,34.08,Treatment,Chronic,
20181028,20181028,14:29,10/28/18,Tank1,ATAC,Tank,No,27.66,-63.7,33.93,Treatment,Chronic,
20181028,20181028,14:27,10/28/18,Tank2,HTHC,Tank,No,29.8,-40.2,34.23,Treatment,Chronic,
20181028,20181028,14:26,10/28/18,Tank3,ATHC,Tank,No,27.49,-37.6,34.03,Treatment,Chronic,
20181028,20181028,14:24,10/28/18,Tank4,HTAC,Tank,No,29.52,-69.2,34.15,Treatment,Chronic,
20181028,20181028,14:32,10/28/18,Tank5,HTHC,Tank,No,29.4,-33.2,34.27,Treatment,Chronic,
20181028,20181028,14:31,10/28/18,Tank6,ATAC,Tank,No,27.18,-66.8,34.08,Treatment,Chronic,
20181028,20181028,14:39,10/28/18,Tank7,HTAC,Tank,No,29.37,-66.6,34.06,Treatment,Chronic,
20181028,20181028,14:41,10/28/18,Tank8,ATAC,Tank,No,27.84,-72,33.99,Treatment,Chronic,
20181028,20181028,14:37,10/28/18,Tank9,HTAC,Tank,No,29.59,-69.7,34.22,Treatment,Chronic,
20181028,20181028,14:43,10/28/18,Tank10,HTHC,Tank,No,29.66,-35,34.23,Treatment,Chronic,
20181028,20181028,12:34,10/28/18,Tank11,ATHC,Tank,No,27.35,-35.9,34.04,Treatment,Chronic,
20181028,20181028,12:36,10/28/18,Tank12,ATHC,Tank,No,27.36,-44.2,34.09,Treatment,Chronic,
20181028,20181028,16:21,10/28/18,Tank1,ATAC,Tank,No,27.34,-61.2,33.98,Treatment,Chronic,
20181028,20181028,16:20,10/28/18,Tank2,HTHC,Tank,No,29.69,-40.1,34.17,Treatment,Chronic,
20181028,20181028,16:17,10/28/18,Tank3,ATHC,Tank,No,27.15,-39.2,34.1,Treatment,Chronic,
20181028,20181028,16:13,10/28/18,Tank4,HTAC,Tank,No,29.64,-65.6,34.33,Treatment,Chronic,
20181028,20181028,16:10,10/28/18,Tank5,HTHC,Tank,No,29.61,-34.4,34.2,Treatment,Chronic,
20181028,20181028,16:15,10/28/18,Tank6,ATAC,Tank,No,26.94,-65.6,34.02,Treatment,Chronic,
20181028,20181028,16:23,10/28/18,Tank7,HTAC,Tank,No,29.22,-63.2,34.2,Treatment,Chronic,
20181028,20181028,16:31,10/28/18,Tank8,ATAC,Tank,No,27.41,-68.9,33.96,Treatment,Chronic,
20181028,20181028,16:26,10/28/18,Tank9,HTAC,Tank,No,29.42,-65.6,34.25,Treatment,Chronic,
20181028,20181028,16:29,10/28/18,Tank10,HTHC,Tank,No,29.6,-36.9,34.4,Treatment,Chronic,
20181028,20181028,16:28,10/28/18,Tank11,ATHC,Tank,No,27.05,-35.6,33.95,Treatment,Chronic,
20181028,20181028,16:32,10/28/18,Tank12,ATHC,Tank,No,27.08,-42.6,34.11,Treatment,Chronic,
20181029,20181029,8:57,10/29/18,Tank1,ATAC,Tank,No,26.92,-53.7,34.27,Treatment,Chronic,
20181029,20181029,8:58,10/29/18,Tank2,HTHC,Tank,No,29.5,-39.4,34.4,Treatment,Chronic,
20181029,20181029,8:55,10/29/18,Tank3,ATHC,Tank,No,26.83,-31.6,34.06,Treatment,Chronic,
20181029,20181029,8:54,10/29/18,Tank4,HTAC,Tank,No,29.41,-53.2,34.27,Treatment,Chronic,
20181029,20181029,8:51,10/29/18,Tank5,HTHC,Tank,No,29.9,-26,34.64,Treatment,Chronic,
20181029,20181029,8:50,10/29/18,Tank6,ATAC,Tank,No,26.79,-54.2,34.26,Treatment,Chronic,
20181029,20181029,8:59,10/29/18,Tank7,HTAC,Tank,No,29.02,-53.8,34.3,Treatment,Chronic,
20181029,20181029,8:56,10/29/18,Tank8,ATAC,Tank,No,26.53,-52.9,34.13,Treatment,Chronic,
20181029,20181029,8:52,10/29/18,Tank9,HTAC,Tank,No,29.47,-53.4,34.34,Treatment,Chronic,
20181029,20181029,8:53,10/29/18,Tank10,HTHC,Tank,No,29.54,-32.5,34.38,Treatment,Chronic,
20181029,20181029,8:49,10/29/18,Tank11,ATHC,Tank,No,26.78,-32.8,34.26,Treatment,Chronic,
20181029,20181029,8:48,10/29/18,Tank12,ATHC,Tank,No,26.83,-40,34.28,Treatment,Chronic,
20181029,20181029,12:21,10/29/18,Tank1,ATAC,Tank,No,27.26,-61.1,34.15,Treatment,Chronic,
20181029,20181029,12:22,10/29/18,Tank2,HTHC,Tank,No,29.47,-41.8,34.44,Treatment,Chronic,
20181029,20181029,12:25,10/29/18,Tank3,ATHC,Tank,No,27.36,-24.5,34.21,Treatment,Chronic,
20181029,20181029,12:27,10/29/18,Tank4,HTAC,Tank,No,29.39,-63.1,34.43,Treatment,Chronic,
20181029,20181029,12:30,10/29/18,Tank5,HTHC,Tank,No,29.16,-33.6,34.48,Treatment,Chronic,
20181029,20181029,12:30,10/29/18,Tank6,ATAC,Tank,No,27.32,-62.5,34.26,Treatment,Chronic,
20181029,20181029,12:20,10/29/18,Tank7,HTAC,Tank,No,29.26,-63.3,34.28,Treatment,Chronic,
20181029,20181029,12:22,10/29/18,Tank8,ATAC,Tank,No,27.28,-61.6,34.05,Treatment,Chronic,
20181029,20181029,12:23,10/29/18,Tank9,HTAC,Tank,No,29.6,-63.6,34.51,Treatment,Chronic,
20181029,20181029,12:24,10/29/18,Tank10,HTHC,Tank,No,29.44,-36,34.4,Treatment,Chronic,
20181029,20181029,12:29,10/29/18,Tank11,ATHC,Tank,No,27.36,-19.1,34.24,Treatment,Chronic,
20181029,20181029,12:28,10/29/18,Tank12,ATHC,Tank,No,27.42,-29.9,34.11,Treatment,Chronic,
20181030,20181030,13:24,10/30/18,Tank1,ATAC,Tank,No,26.65,-54.6,33.12,Treatment,Chronic,
20181030,20181030,13:20,10/30/18,Tank2,HTHC,Tank,No,29.86,-42.7,33.56,Treatment,Chronic,
20181030,20181030,13:18,10/30/18,Tank3,ATHC,Tank,No,26.66,-38.2,33.83,Treatment,Chronic,
20181030,20181030,13:15,10/30/18,Tank4,HTAC,Tank,No,29.3,-54.2,33.25,Treatment,Chronic,
20181030,20181030,13:12,10/30/18,Tank5,HTHC,Tank,No,29.63,-38.9,32.69,Treatment,Chronic,
20181030,20181030,13:10,10/30/18,Tank6,ATAC,Tank,No,26.48,-55.8,33.91,Treatment,Chronic,
20181030,20181030,13:25,10/30/18,Tank7,HTAC,Tank,No,29.3,-54.6,34.16,Treatment,Chronic,
20181030,20181030,13:22,10/30/18,Tank8,ATAC,Tank,No,26.55,-56.8,32.76,Treatment,Chronic,
20181030,20181030,13:19,10/30/18,Tank9,HTAC,Tank,No,29.66,-54.8,33.99,Treatment,Chronic,
20181030,20181030,13:16,10/30/18,Tank10,HTHC,Tank,No,29.45,-39.1,33.72,Treatment,Chronic,
20181030,20181030,13:14,10/30/18,Tank11,ATHC,Tank,No,26.5,-38.8,32.87,Treatment,Chronic,
20181030,20181030,13:11,10/30/18,Tank12,ATHC,Tank,No,26.55,-44.1,33.67,Treatment,Chronic,
20181031,20181031,8:39,10/31/18,Tank1,ATAC,Tank,No,26.55,-49.2,34.19,Treatment,Chronic,
20181031,20181031,8:40,10/31/18,Tank2,HTHC,Tank,No,29.37,-40.8,34.52,Treatment,Chronic,
20181031,20181031,8:42,10/31/18,Tank3,ATHC,Tank,No,26.48,-39.3,34.29,Treatment,Chronic,
20181031,20181031,8:43,10/31/18,Tank4,HTAC,Tank,No,29.33,-48.2,34.48,Treatment,Chronic,
20181031,20181031,8:45,10/31/18,Tank5,HTHC,Tank,No,30.04,-32.8,34.78,Treatment,Chronic,
20181031,20181031,8:45,10/31/18,Tank6,ATAC,Tank,No,26.42,-50.7,34.06,Treatment,Chronic,
20181031,20181031,8:38,10/31/18,Tank7,HTAC,Tank,No,29.21,-48.3,34.49,Treatment,Chronic,
20181031,20181031,8:41,10/31/18,Tank8,ATAC,Tank,No,25.83,-48,33.86,Treatment,Chronic,
20181031,20181031,8:40,10/31/18,Tank9,HTAC,Tank,No,29.75,-48.3,34.48,Treatment,Chronic,
20181031,20181031,8:44,10/31/18,Tank10,HTHC,Tank,No,29.58,-45.8,34.47,Treatment,Chronic,
20181031,20181031,8:47,10/31/18,Tank11,ATHC,Tank,No,25.72,-33.2,34.08,Treatment,Chronic,
20181031,20181031,8:46,10/31/18,Tank12,ATHC,Tank,No,26.68,-48.3,33.95,Treatment,Chronic,
20181031,20181031,13:41,10/31/18,Tank1,ATAC,Tank,Yes,28.03,-68.5,34.39,Treatment,Chronic,
20181031,20181031,14:01,10/31/18,Tank2,HTHC,Tank,Yes,29.76,-26.1,34.44,Treatment,Chronic,
20181031,20181031,14:03,10/31/18,Tank3,ATHC,Tank,Yes,27.9,-39.1,34.27,Treatment,Chronic,
20181031,20181031,13:35,10/31/18,Tank4,HTAC,Tank,Yes,29.19,-63.6,34.58,Treatment,Chronic,
